[2023-2-6 13:48:35] - [OPTIONS] - /quiz/1 200 0.003 ms
[2023-2-6 13:48:35] - [GET] - /quiz/1 200 0.002 ms
[2023-2-6 13:48:35] - [OPTIONS] - /auth/refresh-token 200 0.002 ms
[2023-2-6 13:48:35] - [GET] - /auth/refresh-token 200 0.002 ms
[2023-2-6 13:48:35] - [GET] - /quiz/1 200 0.002 ms
[2023-2-6 13:51:36] - [OPTIONS] - /auth/signin 200 0.003 ms
[2023-2-6 13:51:36] - [POST] - /auth/signin 200 0.002 ms
[2023-2-6 13:51:40] - [OPTIONS] - /quiz/1 200 0.002 ms
[2023-2-6 13:51:40] - [GET] - /quiz/1 200 0.002 ms
[2023-2-6 13:51:40] - [OPTIONS] - /auth/refresh-token 200 0.002 ms
[2023-2-6 13:51:40] - [GET] - /auth/refresh-token 200 0.001 ms
[2023-2-6 13:51:40] - [GET] - /quiz/1 200 0.002 ms
[2023-2-6 13:53:23] - [OPTIONS] - /auth/signin 200 0.003 ms
[2023-2-6 13:53:23] - [POST] - /auth/signin 200 0.002 ms
